fixNum_f,numSaccs_f,trialNum_f,rawTrialNum_f,rewardedSacc_f,saccPeakVel_f,expectedPeakVel_f,t_fix_f,t_sacc_f,x_targ_f,y_targ_f,x_dist_f,y_dist_f,x_curFix_f,x_oneFixAhead_f,y_curFix_f,y_oneFixAhead_f
2,4,968,2150,0,61.2133102416992,64.4183349609375,13588038,13588284,-14.8441273404176,-3.00582017796618,2.91333340325953,8.83248698448524,3.51136016845703,3.16190505027771,9.61440944671631,9.26507949829102
3,4,968,2150,0,192.378463745117,212.700286865234,13588318,13589197,-14.8441273404176,-3.00582017796618,2.91333340325953,8.83248698448524,2.52750992774963,-3.37142848968506,9.54592990875244,9.53174591064453
4,4,968,2150,0,435.589599609375,404.277618408203,13589264,13589432,-14.8441273404176,-3.00582017796618,2.91333340325953,8.83248698448524,-3.53432464599609,-8.304762840271,9.37777328491211,-0.834920704364777
1,3,969,2154,0,270.891052246094,304.287078857422,13608451,13608741,14.751640565711,-3.00582017796618,-20.6707941469367,14.8441273404176,0.036961954087019,-8.37142848968506,0.438412636518478,2.33174610137939
2,3,969,2154,0,316.808471679688,320.236358642578,13608810,13609021,14.751640565711,-3.00582017796618,-20.6707941469367,14.8441273404176,-8.583909034729,-16.0380954742432,2.62495422363281,8.03174591064453
3,3,969,2154,0,205.981170654297,204.800384521484,13609082,13609298,14.751640565711,-3.00582017796618,-20.6707941469367,14.8441273404176,-15.9183464050293,-17.5714282989502,8.12773132324219,13.1984128952026
1,4,970,2157,0,391.300750732422,408.430480957031,13627504,13627765,-20.7632809216433,-14.8441273404176,8.92497375919189,3.00582017796618,1.04325866699219,11.0285720825195,-0.15228970348835,4.6317458152771
2,4,970,2157,0,708.727111816406,638.362182617188,13627843,13628415,-20.7632809216433,-14.8441273404176,8.92497375919189,3.00582017796618,10.3504781723022,-9.17142868041992,4.74753618240356,2.63174605369568
3,4,970,2157,0,255.336486816406,254.519989013672,13628486,13628721,-20.7632809216433,-14.8441273404176,8.92497375919189,3.00582017796618,-8.9707202911377,-14.9380950927734,2.85117936134338,6.89841270446777
4,4,970,2157,0,517.856628417969,508.339813232422,13628784,13629140,-20.7632809216433,-14.8441273404176,8.92497375919189,3.00582017796618,-14.6617736816406,-4.57142877578735,6.61030244827271,-4.16825389862061
